DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1984-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1984-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-04,0.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-05,0.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-06,3.46,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-07,21.57,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-08,18.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-09,6.74,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-10,0.45,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-11,0.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1985-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-05,0.54,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-06,5.85,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-07,15.45,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-08,21.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-09,4.37,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-10,0.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1986-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-05,0.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-06,7.93,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-07,25.33,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-08,20.41,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-09,12.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-10,0.10,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1987-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-05,0.17,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-06,1.98,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-07,29.57,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-08,24.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-09,7.07,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-10,0.25,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1988-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-04,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-05,0.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-06,5.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-07,25.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-08,23.89,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-09,1.89,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-10,0.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1989-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-03,0.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-05,0.58,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-06,5.14,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-07,24.58,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-08,23.61,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-09,4.96,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-10,0.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-11,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1990-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-05,0.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-06,7.20,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-07,25.30,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-08,27.31,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-09,6.26,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-10,0.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1991-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-05,0.62,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-06,1.86,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-07,19.62,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-08,42.30,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-09,3.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-10,0.22,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-11,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1992-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-04,0.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-05,0.50,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-06,5.46,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-07,18.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-08,26.18,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-09,2.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-10,0.27,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1993-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-04,0.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-05,1.37,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-06,9.62,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-07,39.21,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-08,37.63,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-09,6.94,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-10,0.47,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-11,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1994-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-05,0.54,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-06,5.32,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-07,31.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-08,19.57,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-09,1.77,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-10,0.21,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-11,0.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1995-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-05,1.33,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-06,10.23,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-07,18.93,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-08,12.82,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-09,1.16,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-10,0.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-11,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1996-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-03,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-04,0.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-05,0.37,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-06,6.77,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-07,14.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-08,18.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-09,4.75,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-10,0.46,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-11,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1997-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1998-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1998-02,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1998-03,0.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1998-04,0.06,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1998-05,0.10,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1998-06,10.67,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,EU27_2020,1998-07,30.08,
